,Rate,Review,Movie_name
0,10,Just wow,駭客任務
1,10,Benchmark forever.,駭客任務
2,10,The timeless classic.,駭客任務
3,10,Ah yes. My first existential crisis.,駭客任務
4,10,A watershed moment in film-making – and what a kick-ass masterpiece,駭客任務
5,10,"Immensely entertaining, intriguingly philosophical and just about one of the best films ever made!",駭客任務
6,10,"Welcome2the""REEL""World: Where the Medium IS the Message!",駭客任務
7,10,Exhilarating 4DX profound experience!,駭客任務
8,10,"Agent Smith: Human beings are a disease, a cancer of this planet. You're a plague and we are the cure.",駭客任務
9,10,So well written that makes you questioning the reality. ⭐,駭客任務
10,10,The Matrix Is one of the best Classic Sci-Fi Action Film ever,駭客任務
11,9,A sci-fi action thriller milestone,駭客任務
12,10,"20 years on from release, some random thoughts on revisiting The Matrix. Spoiler: It's still brilliant.",駭客任務
13,9,"...it is not the spoon that bends, it is only yourself.",駭客任務
14,9,One of my favorites,駭客任務
15,10,Welcome to the Real World.,駭客任務
16,10,Still hip as heck even after 20 years,駭客任務
17,10,The benchmark for all sci-fi films to come,駭客任務
18,10,The world of computers,駭客任務
19,10,Looks so fresh even today,駭客任務
20,10,I seriously know what the matrix is.,駭客任務
21,9,Wow! I Finally Saw It!,駭客任務
22,10,Matrix - one of the greatest ever - in same league as The Shawshank Redemption & Interstellar,駭客任務
23,10,Almost my favorite movie ever! The metaphors/quotes should be more known!,駭客任務
24,10,"The more you watch it, the better it gets",駭客任務
25,10,One of the greatest achievements in Science-fiction film history,駭客任務
26,10,One of the best openings in sci-fi history,駭客任務
27,10,Spectacular Movie,駭客任務
28,10,A cyberpunk classic,駭客任務
29,10,Still holds up 20 years later..,駭客任務
30,10,Cyberescapism Galore!!!,駭客任務
31,10,Once in a lifetime film experience,駭客任務
32,10,My favourite film,駭客任務
33,9,Effects-fuelled sci-fi extravaganza,駭客任務
34,10,The Matrix in 2021,駭客任務
35,10,"Let's ponder on the influence of ""The Matrix"" to the whole industry...",駭客任務
36,10,Saw for the umpteenth time 4K restores at 20th anniversary screening and still as awesome as ever,駭客任務
37,9,Checkmate in Gridlock...,駭客任務
38,10,One of the Best Sci-Fi movie,駭客任務
39,10,50 years at a max the Matrix movie will become our real world!,駭客任務
40,10,"The most influential and refreshing science-fiction movie since ""Star Wars"".",駭客任務
41,10,Whoa!,駭客任務
42,9,Ultra cool sci-fi,駭客任務
43,10,Is it real,駭客任務
44,9,A breakthrough in motion picture,駭客任務
45,10,Stunning and wild...,駭客任務
46,9,The Matrix has Buddhist themes,駭客任務
47,10,Welcome to the Real World,駭客任務
48,10,The Perfect Symbiosis of Action and Philosophy,駭客任務
49,10,One of the best movies ever! (This review is only about the original Matrix movie),駭客任務
50,9,"Top-notch movie with impressive production design , marvelous effects and incredible visual designs",駭客任務
51,7,"Solid, but far from a masterpiece.",駭客任務
