,Rate,Review,Movie_name
0,10,"My favourite Tarantino, and that's a bold statement.",決殺令
1,10,Tarantino at his best,決殺令
2,8,It's not perfect but it's very good... and I'm not even a fan of Tarantino!,決殺令
3,10,Best Tarantino movie and you can't change my mind,決殺令
4,8,A Bountiful Tale...,決殺令
5,10,The Perfect Movie,決殺令
6,9,Unmistakable Tarantino,決殺令
7,10,Tarantino is undefeated,決殺令
8,8,Great film with the crazy passion of a great director,決殺令
9,8,"Brutally hilarious and quite messy, but a total blast from start to finish",決殺令
10,9,"""D-J-A-N-G-O.... the 'D' is silent.""",決殺令
11,9,A masterpiece!,決殺令
12,10,I like the way you die,決殺令
13,10,Tarantino-gasm!,決殺令
14,9,I like the way you write Quentin!,決殺令
15,8,"Over indulgent, gross....but also terrific.",決殺令
16,10,Brace yourself for True Tarantino,決殺令
17,10,Perfect spaghetti magic,決殺令
18,6,A Little Too Much,決殺令
19,10,Absolutely love this movie.,決殺令
20,9,Beautiful and violent,決殺令
21,6,An Entertaining Mess,決殺令
22,8,Highly Entertaining and Funny,決殺令
23,9,Tarantino Epic,決殺令
24,8,a brilliant film,決殺令
25,6,A messy movie,決殺令
26,6,Revenge.,決殺令
27,9,Tarantino At the Top of His Game,決殺令
28,5,Tolerably Entertaining,決殺令
29,9,Behind The Violence,決殺令
30,7,It's Like a Day at the Slaughterhouse,決殺令
31,5,"Drag On, Django!",決殺令
32,10,Django Unchained Is A Masterpiece!,決殺令
33,9,Freedom and Choices and Tarantino,決殺令
34,9,"Amazing formally, and with a moral complexity that will work on you from within",決殺令
35,7,"DJANGO UNCHAINED (Quentin Tarantino, 2012) ***",決殺令
36,10,Holy Sh*t!,決殺令
37,1,Smell a rat?,決殺令
38,10,Tarantino Has A New Masterpiece,決殺令
39,1,Blazing Saddles Unchained,決殺令
40,1,don't believe the hype,決殺令
41,8,Who's that stumblin' around in the dark? State your business or prepare to get winged!,決殺令
42,10,Quentin at his best! A classic!,決殺令
43,10,One of the best movies this year,決殺令
44,7,From slave to bounty hunter,決殺令
45,1,"Revenge, violence, torture and hatred glorification.",決殺令
46,7,Django Unchained,決殺令
47,1,If you thought Inglourious Basterds was bad... This is camp crap which gets worse and worse,決殺令
48,9,A Potpourri of Vestiges Review: American filmmaker Quentin Tarantino's scurrilous lampoon on human trafficking,決殺令
49,2,"This movie confirms Tarantino's brilliance, and it's dreadful.",決殺令
50,10,Best of Tarantino's movies so far,決殺令
51,2,"Forget The Slaves, Free The Audience",決殺令
52,2,Quitting Quentin,決殺令
53,1,Walked out of this truly disgusting revolting movie,決殺令
54,10,Tarantino's Most Entertaining Movie,決殺令
55,4,Django Unchained,決殺令
56,1,Pure manure...,決殺令
57,10,"Strong, powerful movie.",決殺令
58,10,revenge is a dish best served cold,決殺令
59,9,Possibly Tarantino's best film this side of the millenium,決殺令
60,10,Guilty Pleasure,決殺令
61,8,"While brimming with great actors, scenes, and styles, Tarantino mangles the tonally inconsistent third act",決殺令
62,1,A movie that shoots itself,決殺令
63,1,"Intentionally bad, but utterly fails at being anything else.",決殺令
64,1,This Pulp Is The Worst Fiction Ever Made,決殺令
65,6,"Raw, violent, wicked and wild revenge wild west style, yet a shoot em' up black Tony style.",決殺令
66,10,Pure Tarantino,決殺令
67,10,"The funniest film about racism, and that's a sentence that may never be typed again.",決殺令
68,10,Loved it! It's a hit.,決殺令
69,1,Django's djunk...,決殺令
70,10,"""I like the way you do movies boy!""",決殺令
71,8,Django Unchained is a film that will stand in the hall of fame with history's greatest westerns,決殺令
72,10,"A bloody masterpiece. Funny, Thrilling, cleverly structured ( A+ Movie) My Ratings 10/10",決殺令
73,7,How Tarantino Would Tell a Love Story,決殺令
