,Rate,Review,Movie_name
0,10,The masterpiece without a message,黑色追緝令
1,10,Shotguns,黑色追緝令
2,10,A masterpiece of screenwriting,黑色追緝令
3,10,The rebirth of a genre – and film history,黑色追緝令
4,10,The most rewatchable movie of all time,黑色追緝令
5,10,Not overrated at all,黑色追緝令
6,10,My Favourite Movie,黑色追緝令
7,10,"Always has been, and always will be a personal favourite",黑色追緝令
8,9,Pulp Fiction,黑色追緝令
9,6,I didn't get it,黑色追緝令
10,10,One of the Funniest Movies Ever,黑色追緝令
11,7,A Bit Over Rated But Good,黑色追緝令
12,10,One of the Best Film's I've Seen In A LONG Time... and still is,黑色追緝令
13,9,Poetry in Motion...,黑色追緝令
14,10,Brilliantly constructed.,黑色追緝令
15,10,Perfect Movie,黑色追緝令
16,10,"Ah, so by that rationale, if a pig had a better personality, he would cease to be a filthy animal. Is that true?",黑色追緝令
17,10,Unbelievable.,黑色追緝令
18,10,One of the best movies of the century!,黑色追緝令
19,8,"Fun cult film, tad overrated",黑色追緝令
20,10,Incredible,黑色追緝令
21,9,A true Tarantino classic,黑色追緝令
22,10,Simply The Best,黑色追緝令
23,9,Lightning in a Bottle,黑色追緝令
24,10,Iconic.,黑色追緝令
25,10,One of the best films of the 90s,黑色追緝令
26,10,One of My Favorite Movies Ever,黑色追緝令
27,5,Enormously Overrated,黑色追緝令
28,1,The most ludicrously inflated reputation of any film,黑色追緝令
29,10,Dialogue at its best,黑色追緝令
30,10,Still perfect,黑色追緝令
31,8,A fantastic classic,黑色追緝令
32,1,A One line summary is too much for this overrated piece of #&#@!,黑色追緝令
33,1,Talk Fiction. Overrated and overpraised disappointment,黑色追緝令
34,8,Quentin Tarantino's second strike.,黑色追緝令
35,10,Royale with Cheese,黑色追緝令
36,6,"Overrated without a doubt, but nevertheless well made",黑色追緝令
37,8,Not as good as I thought it would be at the middle of the movie...,黑色追緝令
38,2,Not very original,黑色追緝令
39,7,An enjoyable noir story,黑色追緝令
40,9,several unusual tales going on all at the same time,黑色追緝令
41,1,A creative and slick waste of time,黑色追緝令
42,7,"A good movie, but not a great movie",黑色追緝令
43,1,I gave it a 1 out of 10,黑色追緝令
44,2,One of the worst movies I've ever seen!!!,黑色追緝令
45,6,One of the unavoidable movies to know Tarantino... but I think it's not as incredible as it is sometimes said to be.,黑色追緝令
46,10,Now thats a re-a-l scary funny movie,黑色追緝令
47,8,"I dare you, I double dare you if you don't love this movie! 8/10",黑色追緝令
48,4,Pretty at times but mostly superficial and devious,黑色追緝令
49,10,Still One of the Best,黑色追緝令
50,2,I guess I just don't get it,黑色追緝令
51,9,Watch,黑色追緝令
52,8,8 - Great,黑色追緝令
53,1,Crass Fiction,黑色追緝令
54,10,'And you will know my name is the lord!! When I lay my vengeance upon thee....',黑色追緝令
55,10,One of My Top 15!!,黑色追緝令
56,10,For history,黑色追緝令
57,10,pulp fiction perfection,黑色追緝令
58,9,Damn Near Perfect,黑色追緝令
59,10,25 Years later on and still a masterpiece,黑色追緝令
60,5,"For Tarantino Fan Boys who want to be a ""Gangsta""",黑色追緝令
61,10,Tarantino,黑色追緝令
62,10,Everything that Once upon a time in Hollywood wasn't.,黑色追緝令
63,10,Quentin Tarantino breaks out,黑色追緝令
64,10,A masterpiece without a message,黑色追緝令
65,10,The Movie that redefined a genre,黑色追緝令
66,9,A movie that will keep you glued to the screen and overwhelmed with nostalgia.,黑色追緝令
