,Rate,Review,Movie_name
0,10,The Batman of our dreams! So much more than a comic book movie,黑暗騎士
1,10,This town deserves a better class of criminal!,黑暗騎士
2,9,A Batman Of Shakesperean Proportions,黑暗騎士
3,10,Heath Ledger's Dark and Brilliant Swan Song,黑暗騎士
4,10,Watch the IMAX version if you can,黑暗騎士
5,10,MASTERPIECE,黑暗騎士
6,10,Best superhero movie of all time,黑暗騎士
7,10,"Surpasses ""Begins"" in every aspect!!!",黑暗騎士
8,9,Heath Ledger,黑暗騎士
9,10,Perfect balance between action and drama with an unforgettable villain,黑暗騎士
10,10,The Dark Knight is as good as everyone says and easily the best superhero film made,黑暗騎士
11,10,"""I think you and I are destined to do this forever.""",黑暗騎士
12,10,The dark and sinister mood of the film really sets the theme of the movie,黑暗騎士
13,9,Heath Ledger makes this great,黑暗騎士
14,9,Christopher Nolan back at it again.,黑暗騎士
15,10,Batman at his best and beyond,黑暗騎士
16,10,The sequel we deserved to the Batman we wanted,黑暗騎士
17,10,Best. Comic. Movie. EVER.,黑暗騎士
18,10,Mindblowing,黑暗騎士
19,10,Best in it's class and much more,黑暗騎士
20,10,Heath Ledger is a ledgend!,黑暗騎士
21,10,Perfect combo,黑暗騎士
22,10,Certainly Dark - Worth The Wait,黑暗騎士
23,10,Quite an astonishing movie.,黑暗騎士
24,9,Amazing non-stop action and eye-popping skyscraper scenes!,黑暗騎士
25,8,The Dark Knight,黑暗騎士
26,9,9.4 Top Contender for 'Best Superhero Movie',黑暗騎士
27,10,One of the best movies,黑暗騎士
28,10,Film surpasses the hype,黑暗騎士
29,8,Really good but not as 4th best movie of all time. That's just clear.,黑暗騎士
30,10,Best movie ever,黑暗騎士
31,10,The Dark Knight Delivers,黑暗騎士
32,10,Lives up to the hype,黑暗騎士
33,10,Mind Blowing,黑暗騎士
34,9,Good luck to anyone who wants to create a Batman movie ever again...,黑暗騎士
35,10,What a movie!!,黑暗騎士
36,10,The best comic book movie in existence,黑暗騎士
37,10,good evening comissiner,黑暗騎士
38,7,Good but overrated,黑暗騎士
39,10,Fantastic!,黑暗騎士
40,9,About as Perfect as a Batman Film Could Ever Be,黑暗騎士
41,10,Undescribable Perfection,黑暗騎士
42,8,Good? Yes. Great? Yea. Amazingly perfect in every possible way on an epic scale of perfection? No.,黑暗騎士
43,10,A Modern Masterpiece,黑暗騎士
44,8,The Dark Knight,黑暗騎士
45,6,Too many fans seem to be blown away,黑暗騎士
46,10,Wow - Mind Blowing Action,黑暗騎士
47,9,Joker is the only good part,黑暗騎士
48,8,"Very well made, moody and gripping with a brilliant Heath Ledger, if a tad bloated",黑暗騎士
49,10,One of the Best Superhero movies EVER!!!!!!!,黑暗騎士
50,10,By far the BEST Batman movie .,黑暗騎士
51,10,Bat-A-Man!,黑暗騎士
52,5,Not the greatest film ever made,黑暗騎士
53,7,A good out of the box superhero movie,黑暗騎士
54,10,The Dark Knight Movie Review,黑暗騎士
55,8,The Dark Knight ---- Best Batman Movie Ever.,黑暗騎士
56,6,"Bold without ever being especially great, and which progressively gets less-interesting; the film is a wild concoction of ideas that just about treads water.",黑暗騎士
57,9,Sometimes the Truth is not Good Enough,黑暗騎士
58,6,"Ledger saves pretentious, overwrought superhero movie",黑暗騎士
59,9,One of the best movie ever.,黑暗騎士
