,Rate,Review,Movie_name
0,9,The spirit of freedom vs. the spirit of legal-ism,飛越杜鵑窩
1,10,"Both uplifting and disheartening, sometimes both at once",飛越杜鵑窩
2,10,"Touching and moving, a great cinematic experience",飛越杜鵑窩
3,10,"""What an excellent movie"" is all that went through my mind after seeing this masterpiece",飛越杜鵑窩
4,10,A masterpiece,飛越杜鵑窩
5,10,Poetic - Powerful - Simple: The Greatness of Cuckoo's Nest.,飛越杜鵑窩
6,9,Jack Nicholson at his finest,飛越杜鵑窩
7,10,Best film of its era,飛越杜鵑窩
8,10,A great order vs. chaos tale that everyone can relate to,飛越杜鵑窩
9,9,A perfect mixture of entertainment and drama.,飛越杜鵑窩
10,9,You have to be crazy to hate this movie! This movie is a masterpiece,飛越杜鵑窩
11,10,The Ultimate Backfire,飛越杜鵑窩
12,10,Extraordinary,飛越杜鵑窩
13,10,One Flew Over One of the Best Movies Ever Made!!! (And that person was me),飛越杜鵑窩
14,10,A wonderful film,飛越杜鵑窩
15,10,Get Mad If You Want To! This Is Very Realistic!,飛越杜鵑窩
16,9,Now I know why they closed?,飛越杜鵑窩
17,5,"""You're not a goddamn loony now!""",飛越杜鵑窩
18,8,"Looking At This Famous Film Then, And Now",飛越杜鵑窩
19,8,It's not that easy,飛越杜鵑窩
20,8,Cool Hand Jack,飛越杜鵑窩
21,8,Amazing and Unforgettable,飛越杜鵑窩
22,8,Good but dated,飛越杜鵑窩
23,9,"I'm not stuck in here with you, you're stuck in here with me!",飛越杜鵑窩
24,4,The novel spoiled it for me...,飛越杜鵑窩
25,10,One of the Last Anti-Establishment Films of the 1970s,飛越杜鵑窩
26,6,Underwhelming...,飛越杜鵑窩
27,9,An Instant Classic,飛越杜鵑窩
28,10,Excellent Film-making; Excellent Casting,飛越杜鵑窩
29,10,So much good about this movie...,飛越杜鵑窩
30,10,Jack Nicholson's best yet!,飛越杜鵑窩
31,7,"Difficult, fascinating drama runs on pure emotion, not logic...",飛越杜鵑窩
32,10,Don't watch this movie if you cry too damn easily.,飛越杜鵑窩
33,10,Best movie ever,飛越杜鵑窩
34,3,"""Don't make a bit of sense to me.""",飛越杜鵑窩
35,10,McMurphy Villain,飛越杜鵑窩
36,8,"A true classic, packed with great performances",飛越杜鵑窩
37,5,Buncha feebs,飛越杜鵑窩
38,10,Insanely perfect,飛越杜鵑窩
39,6,Good film yes. Great film no.,飛越杜鵑窩
40,9,Just a Cinema Classic,飛越杜鵑窩
41,9,hope...despair...hope?,飛越杜鵑窩
42,10,One of the greatest movies and life lessons of all time,飛越杜鵑窩
43,9,"A Powerful Protest, and a Tragedy of the Failed System",飛越杜鵑窩
44,9,"Not Kesey, But Still Well-Crafted",飛越杜鵑窩
45,9,Great film,飛越杜鵑窩
46,8,Deserves all its accolades in full,飛越杜鵑窩
47,9,Incredibly well acted,飛越杜鵑窩
48,10,"This is a movie that gives you everything - laughs, cheers and tears. One of the American cinematic gems.",飛越杜鵑窩
49,9,Great Experience,飛越杜鵑窩
50,10,there's a reason why it's #8 on the top 250,飛越杜鵑窩
51,9,"When I was a kid I felt bad about really disliking the nurse, then I found out you were supposed to hate her!",飛越杜鵑窩
52,9,A novel and film of importance for their time,飛越杜鵑窩
53,7,Lighthearted and free-spirited yet surprisingly dark and ultimately poignant.,飛越杜鵑窩
54,9,Oh Nicholson,飛越杜鵑窩
55,7,"A good movie, but a little flawed",飛越杜鵑窩
56,9,"It's a great, maddening drama.",飛越杜鵑窩
57,9,A great classic concerned with human dignity and insanity.,飛越杜鵑窩
58,8,A Movie Full of Moments,飛越杜鵑窩
59,9,One of the best performances of Jack Nicholson...,飛越杜鵑窩
60,10,A masterpiece that everybody must see,飛越杜鵑窩
61,10,This will remain a classic for all time.,飛越杜鵑窩
