,Rate,Review,Movie_name
0,10,Let's see the world through the eyes of Forrest Gump,阿甘正傳
1,10,"In my opinion, no film has touched me more than this one.....",阿甘正傳
2,10,A beautiful fable for now and the future,阿甘正傳
3,9,Dropping My Keys,阿甘正傳
4,10,Pure Charm,阿甘正傳
5,10,Forrest Gump is a movie masterpiece that won't be forgotten and will continue to inspire,阿甘正傳
6,10,Purity and innocence retained,阿甘正傳
7,10,Contemporary classic: one of my all-time faves,阿甘正傳
8,10,Tom Hanks delivers an astounding performance as Forrest Gump.,阿甘正傳
9,10,Quite possibly the best movie ever made.,阿甘正傳
10,9,Beautiful film,阿甘正傳
11,10,The role of innocence in positive thinking and thus success ...,阿甘正傳
12,10,One of the best films of the 90's,阿甘正傳
13,10,why such a low rating???,阿甘正傳
14,10,The zen of Forrest Gump.,阿甘正傳
15,10,The Hand Of An Unseen Providence,阿甘正傳
16,10,Life's Lessons in one Movie...,阿甘正傳
17,10,Mama said ...,阿甘正傳
18,10,Encapsulating...,阿甘正傳
19,10,Forrest Gump (Negative Reviewers are Missing the Point),阿甘正傳
20,10,An Amazing Movie,阿甘正傳
21,10,"Thirty years on, and it's still as wonderful.",阿甘正傳
22,10,"""I just felt like running"".",阿甘正傳
23,10,"After 20 years, I still love Forrest Gump!",阿甘正傳
24,7,Neither as good or as bad...,阿甘正傳
25,8,"Timeless masterpiece, very unique",阿甘正傳
26,10,You need to watch it again and again.,阿甘正傳
27,10,Impressive film,阿甘正傳
28,9,Tom hanks at his natural consuming...,阿甘正傳
29,9,Life is like a box of chocolates. You never truly know what you're gonna get. Forrest Gump is amazing!,阿甘正傳
30,9,Forrest Gump,阿甘正傳
31,8,American History Through The Eyes Of A Simpleton,阿甘正傳
32,8,Tale worthy of Frank Capra,阿甘正傳
33,10,American history book + fairy tale for adults,阿甘正傳
34,9,Nearly perfection,阿甘正傳
35,9,Uplifting & Wondrous Fable.,阿甘正傳
36,10,"Uff great movie, many memories with this one! one of the GREATEST MOVIE of all time",阿甘正傳
37,6,"I liked it, but I did not love it",阿甘正傳
38,10,The 10/10 Gump,阿甘正傳
39,4,The Ultimate Fad Movie,阿甘正傳
40,8,"It's good, but don't get your prop in a twist",阿甘正傳
41,10,A Cinematic Masterpiece,阿甘正傳
42,6,I used to love this movie.,阿甘正傳
43,5,Revisionist history:- after only 30 years.,阿甘正傳
44,6,No one ever went broke under-estimating the taste of the American public,阿甘正傳
45,5,"Technically Brilliant, Otherwise Barren",阿甘正傳
46,7,"Like the chocolate in a box, my feelings are mixed....",阿甘正傳
47,9,A story that has become a classic,阿甘正傳
48,4,A Forrest of complete Gump,阿甘正傳
49,6,"The movie works overall, but like a box of chocolates there are way to many bad pieces here and there.",阿甘正傳
50,9,Touching- Zemeckis offers another serving of movie magic,阿甘正傳
51,8,Even The Mentally Challenged Can Be A Master of The Universe,阿甘正傳
52,9,Forrest Gump,阿甘正傳
53,9,"Numersous Secrets to Success are Shown in ""Forrest Gump""",阿甘正傳
54,1,Didn't like or get the message,阿甘正傳
55,2,Good if you're looking for something to set your teeth on edge,阿甘正傳
56,10,...And that's all I have to say about Forrest Gump,阿甘正傳
57,10,Gets Better Every Time I Watch It,阿甘正傳
58,9,Sincere and Sweet,阿甘正傳
59,10,7 Year-Olds Give The Best Movie Reviews Ever,阿甘正傳
60,10,Touching,阿甘正傳
61,10,Interesting life,阿甘正傳
62,10,A beautiful story.I can see why it won 6 Oscars.,阿甘正傳
63,5,In response to SpaniardInTheWorks (SPOILER),阿甘正傳
64,4,Overrated melodrama,阿甘正傳
65,10,Must watch!,阿甘正傳
66,6,Exquisite warmth,阿甘正傳
67,5,A good movie but it's not the masterpiece that many say it is,阿甘正傳
68,10,Real Message,阿甘正傳
69,2,Surest Way to Win an Oscar,阿甘正傳
70,9,No one does it better than Tom Hanks.,阿甘正傳
71,1,why I think this movie stinks,阿甘正傳
