,Rate,Review,Movie_name
0,10,"Dr.Lecter, I'd like to see you again...",沉默的羔羊
1,10,"Rare to experience a dark n twisted thriller aided by top notch performances, tight script n direction.",沉默的羔羊
2,10,A Story And A Character That You Can't Forget,沉默的羔羊
3,10,"""The Godfather"" of all thrillers",沉默的羔羊
4,10,A truly remarkable film,沉默的羔羊
5,9,A thrilling must see,沉默的羔羊
6,10,Truly enthralling film and not one to forget,沉默的羔羊
7,8,Very Effective Thriller But Ultimately Overrated,沉默的羔羊
8,7,Some Careless Stitching,沉默的羔羊
9,10,"Classic psychological, suspense brilliant - masterpiece best horror thriller ever made!",沉默的羔羊
10,5,Top ten most overrated movies of all time.,沉默的羔羊
11,7,Lecter carried this hard,沉默的羔羊
12,4,Why?,沉默的羔羊
13,10,A gripping film that well deserved its Oscars,沉默的羔羊
14,10,One of the Greatest Thrillers of all Time.,沉默的羔羊
15,5,overhyped 90s movie,沉默的羔羊
16,10,Suspenseful doesn't come close!,沉默的羔羊
17,10,The granddaddy of all serial killer flicks,沉默的羔羊
18,6,Not that great..,沉默的羔羊
19,6,"It tries to build a crawling sense of dread and menace, but...",沉默的羔羊
20,5,After 30 years I have finally seen this movie,沉默的羔羊
21,9,Getting A Good Consultant,沉默的羔羊
22,10,pure psychological thriller brilliance,沉默的羔羊
23,9,iconic villain,沉默的羔羊
24,3,doesn't deserve its high reputation,沉默的羔羊
25,4,Preposterous.Psychobabble meets schlock horror.Laughable.,沉默的羔羊
26,9,Hard to beat,沉默的羔羊
27,10,It's a classic!,沉默的羔羊
28,7,"After Titanic, the most worthless Best Picture winner of the 1990s",沉默的羔羊
29,9,Excellent movie,沉默的羔羊
30,8,It's good--but an Oscar winner?,沉默的羔羊
31,9,A classic,沉默的羔羊
32,9,A Potpourr of Vestiges Review: Hannibal - The Cannibal,沉默的羔羊
33,9,The Silence of the Lambs,沉默的羔羊
34,10,The lambs are unlikely to ever stop screaming.,沉默的羔羊
35,10,Dark and Gripping Thriller,沉默的羔羊
36,7,"It was good, but not great",沉默的羔羊
37,10,Flawless; An Absolutely Spectacular Treasure,沉默的羔羊
