,Rate,Review,Movie_name
0,10,One of my favorite movies of all time!,獅子王
1,10,The Best Animated Film I Have Ever Seen,獅子王
2,10,A Film For All Ages,獅子王
3,9,The Lion King: 9/10,獅子王
4,10,The best Disney animated film ever...,獅子王
5,10,"By far, the greatest Disney movie ever made...",獅子王
6,10,"This is my sister's favourite film, and one of mine!",獅子王
7,10,"Masterpiece, the new one doesnt compare",獅子王
8,10,"A dazzling, joyous piece of film-making",獅子王
9,10,TLK is Great,獅子王
10,10,A living masterpiece,獅子王
11,10,My favorite cartoon from Disney!,獅子王
12,9,Wonderful Music and Rhythms,獅子王
13,10,A Disney classic,獅子王
14,9,A Modern Classic,獅子王
15,10,A Timeless Film,獅子王
16,9,great film,獅子王
17,8,Exciting original story from Disney.,獅子王
18,10,Its a 10,獅子王
19,9,You Are More Than What You Have Become,獅子王
20,10,One of Disney's best,獅子王
21,9,An impressive animated movie.,獅子王
22,9,One of the best animated films of all time,獅子王
23,9,Even better than 'Frozen',獅子王
24,7,one of the best children's movies from my child hood,獅子王
25,10,Lions,獅子王
26,10,One of the best animated films of all time,獅子王
27,10,One of the greatest animated movies Ever made,獅子王
28,9,Has the Disney magic,獅子王
29,9,It does what it says.,獅子王
30,8,It's pretty good,獅子王
31,10,"Of all the Disney movies growing up, this one has always been my favorite",獅子王
32,4,I was a little disappointed,獅子王
33,10,The pinnacle of animated movies.,獅子王
34,10,The Lion King,獅子王
35,9,Through despair and hope,獅子王
36,4,Just musical instrumentals made this movie beautiful.,獅子王
37,10,The Lion King roars on!,獅子王
38,10,Classic stuff,獅子王
39,10,Childhood Gem,獅子王
40,10,A masterpiece,獅子王
41,10,The king has returned,獅子王
42,10,brilliant Disney animated film,獅子王
43,10,And this is the one,獅子王
44,10,An Instant Classic!,獅子王
45,10,The first movie i ever watched,獅子王
46,10,Hakuna Matata!,獅子王
47,10,this movie is great!!,獅子王
48,4,Not feeling the love tonight,獅子王
49,10,As close to animated perfection as you can get,獅子王
50,10,One of Disney's greatest movies,獅子王
51,7,"Very good, But not Disney's best like everyone claims",獅子王
52,8,Best animated Disney movie!,獅子王
53,10,Tremendously Moving Film.,獅子王
54,9,A truly beautiful Disney classic.,獅子王
55,10,The best of Disney animation.,獅子王
56,3,Self-satisfied nonsense,獅子王
57,10,An animated film can be just as good or if not better than a real life film.,獅子王
58,10,A Masterpiece,獅子王
59,10,An absolute classic,獅子王
60,8,Not quite there for me,獅子王
61,10,Hakuna Matata,獅子王
62,3,How on earth did this get such high ratings? What has society come to?,獅子王
63,9,The lion king,獅子王
64,10,One of the greatest films ever made.....,獅子王
65,10,"Even after 11 Years, it's still the King.",獅子王
66,10,Beautiful,獅子王
67,10,"Brilliant, no other words needed.....",獅子王
68,10,a shining star in the history of animation,獅子王
69,10,"The King, Has Returned",獅子王
70,10,Remember what Disney used to be ...,獅子王
71,5,Overrated,獅子王
72,10,a monumental achievement in the cinema,獅子王
73,10,A timeless masterpiece,獅子王
74,10,The Greatest Disney Classic ever,獅子王
75,9,Great,獅子王
76,6,great songs in Shakespearian epic,獅子王
77,10,A true original Disney classic!,獅子王
78,8,Why the lion king is a near perfect viewing experience,獅子王
79,3,"""Hamlet"" it ain't - good Disney, it ain't either, I'm afraid to say",獅子王
80,9,The art form of Animation at its Finest!,獅子王
81,10,"Greatest animated movie ever made, maybe even the greatest movie of all time",獅子王
82,10,It places itself among the best animated productions of all time.,獅子王
83,10,One of Disney's Finest and Set to be an All-Time Classic,獅子王
84,10,A real Disney beauty,獅子王
85,10,"Along With Finding Nemo, This is the Best Film Disney's Ever Produced...",獅子王
86,10,As Good As It Gets!,獅子王
87,9,"A Terrific Adventure for all Ages,",獅子王
88,9,The king of all animated films.,獅子王
89,10,Not enough words to describe how great this movie is.,獅子王
90,10,Last Of the Classic Cartoon Movies,獅子王
91,10,1994,獅子王
92,3,Clichéd story and passive central character make for a weak Disney entry,獅子王
93,10,They don't make movies like that anymore,獅子王
94,10,A movie I've loved since I could tie my shoes.,獅子王
95,9,"Finally, I got to experience The Lion King where it's meant to be and in 3-D, to boot!",獅子王
96,10,Disney At Its Finest,獅子王
97,10,One of the best animated films of all time,獅子王
98,10,The True Classic Disney Movie!,獅子王
99,9,The Last Great Hand-Drawn Animated Film from Disney,獅子王
100,2,I'm in the minority - I didn't like it,獅子王
101,10,Walt Disney Would Be Proud,獅子王
102,10,Best animated movie of all time!,獅子王
