,Rate,Review,Movie_name
0,10,One of the best films of this decade,寄生上流
1,8,"You name a genre, this movie covers it",寄生上流
2,10,Meritocracy: it's metaphorical,寄生上流
3,10,Thoroughly entertaining,寄生上流
4,10,For those who didn't like the movie because of its second half,寄生上流
5,10,A true masterpiece.,寄生上流
6,10,Thought It Might Win Best Foreign Movie,寄生上流
7,9,An original dark comedy about class struggles,寄生上流
8,9,Multilayered portrayal of the real Korea,寄生上流
9,9,Totally Unique,寄生上流
10,8,A black comedy on social inequality,寄生上流
11,9,Achieves what Jordan Peele set out to do with Us,寄生上流
12,10,A brilliant piece of art which will slowly grows on you!,寄生上流
13,8,True Horror,寄生上流
14,7,Parasite,寄生上流
15,9,"Parasite Review: Comedy, drama, suspense, and yes, even horror.",寄生上流
16,10,Thy shall not ridicule fellas with body odor. Definitely deserves the best picture award.,寄生上流
17,8,"""If you make a plan, life never works out that way.""",寄生上流
18,10,Incredible.,寄生上流
19,10,"FUNNY, TURNS SUDDENLY TWISTED, THEN SAD",寄生上流
20,7,Lacks any realistic human dimension,寄生上流
21,8,Bong's Brilliance,寄生上流
22,9,The Privilege Class crashes into the Working poor,寄生上流
23,10,Family Affairs,寄生上流
24,9,"Class struggle. After Karl Marx and Victor Hugo, here is Joon-ho Bong",寄生上流
25,5,totally overrated,寄生上流
26,10,One of the decade's most clever and original,寄生上流
27,5,Neither fish nor foul,寄生上流
28,6,"Poor pacing, too few twists, too unbelievable",寄生上流
29,5,Average,寄生上流
30,7,Great,寄生上流
31,9,It's so metaphorical,寄生上流
32,9,Well....I didn't expect 'that' after the first half. That's for sure!,寄生上流
33,1,Not for me,寄生上流
34,2,What a pathetic drama.,寄生上流
35,10,The Best Film in Years.,寄生上流
36,10,"Without spoiling it, Parasite is the amazing film equivalent to ""Is it wrong to steel bread to feed a starving family?""",寄生上流
37,4,I'm Going To Ruin This Movie For You,寄生上流
38,10,Food for thought delivered with exciting wit,寄生上流
39,1,"One of the worst movies of 2019, I don't get the hype",寄生上流
40,8,A fantastic film. See it before the inevitable bad American remake.,寄生上流
41,8,Parasite is nail-biting and intense thriller that is going to give you goose bumps,寄生上流
42,8,Bong Joon-ho's drama/thriller/comedy is definitely worth seeing,寄生上流
43,5,OVERRATED - OVERRATED - OVERRATED,寄生上流
44,9,Parasite (2019),寄生上流
