,Rate,Review,Movie_name
0,10,One of the most successful movies of all time (and I'm not talking about the Box Office take),星際大戰
1,10,"A classics, phenomenal and arguably the best sci-fi flick masterpiece!",星際大戰
2,10,Legendary piece of cinema,星際大戰
3,9,"The Best of Sci-Fi Times,the Worst of sf Times",星際大戰
4,10,"The Force will be with you, always.",星際大戰
5,10,A milestone in film-making- a superlative sci-fi movie,星際大戰
6,10,Where It All Began-----10/10,星際大戰
7,10,The greatest cinematic epic of all time begins here.,星際大戰
8,10,The classic...,星際大戰
9,10,Never gets old,星際大戰
10,10,In A Galaxy Far Away................A Franchise Was Born,星際大戰
11,10,Not just a great movie. It's important,星際大戰
12,9,A long time ago in a decade without CGI...,星際大戰
13,10,"In 1977, in a galaxy far, far away...",星際大戰
14,10,The Movie that Changed My Life Forever!,星際大戰
15,10,"A Long, Long Wait For A Movie Far, Far Away",星際大戰
16,10,From the Lucasian Chair of Entertainment - a masterpiece,星際大戰
17,10,Just plain fun!,星際大戰
18,10,Near perfect sci-fi adventure,星際大戰
19,9,Cinema Classic,星際大戰
20,6,A great movie - for its time,星際大戰
21,10,Wonderful film,星際大戰
22,10,A long time ago in a childhood not too far away...,星際大戰
23,10,the landmark space fantasy,星際大戰
24,9,"An adventure story, replacing six-shooters or swords with laser guns and horses with rockers",星際大戰
25,7,A product of its time. A classic,星際大戰
26,10,"""May the Force be with you.""",星際大戰
27,10,The Unforgettable Episode,星際大戰
28,10,I get all choked up just thinking about it.,星際大戰
29,9,Simplistic Sophistication Makes for Universal Admiration and Appeal,星際大戰
30,10,Epic in every way,星際大戰
31,9,"A classic tale of heroism, of magic and revenge",星際大戰
32,9,A break from the cynical films of the 1970s,星際大戰
33,9,"Brilliant, entertaining space epic of good versus evil",星際大戰
34,9,Pure uncut escapism,星際大戰
35,8,An Epic Movie of the Galaxy.,星際大戰
36,10,"Another experience I delayed far, far too long",星際大戰
37,9,"A long time ago, in a galaxy far, far away",星際大戰
38,10,The most important movie of all time,星際大戰
39,10,No words to say,星際大戰
40,9,This will be a day long remembered - a review 33 years in the making,星際大戰
41,10,This is the first film I ever saw...,星際大戰
42,7,A fun film,星際大戰
43,9,The start to an epic adventure,星際大戰
44,10,This is exactly what a movie should be...,星際大戰
45,9,The movie that changed pop culture,星際大戰
46,10,Star Wars!!!!!!!!!!!!,星際大戰
47,10,"A long time ago (+ 40 years!)... in a galaxy far, far away...",星際大戰
48,8,40 of age and still enjoyable.,星際大戰
49,9,What really gets me,星際大戰
50,7,"Primitive-Looking By Now, But A 'Must"" To Set Up The Series",星際大戰
51,9,"Though not as fresh and eye opening today,it's still a great film.",星際大戰
52,10,George Lucas' mythological popcorn film is a two-hour roller-coaster ride that has passed into movie legend.,星際大戰
53,10,A Legend is Born.........,星際大戰
54,6,Great impact on cinama but also incredibly cheesy.,星際大戰
55,10,The film that changed the world,星際大戰
56,10,One of the most influential science-fiction movies of all time.,星際大戰
57,10,Silly kid's movie or world-changing classic?,星際大戰
58,10,"There's something magical about a new hope, and the OT in general.",星際大戰
59,10,The coolest STAR WARS ever!,星際大戰
60,10,Really One Heck of a Movie from Lucas!,星際大戰
