,Rate,Review,Movie_name
0,10,"Forty years on, and it's still outstanding.",鬼店
1,10,One of my favorite films,鬼店
2,10,An absolute classic. Even if it does stray away from the novel.,鬼店
3,5,Equivocation,鬼店
4,10,The greatest horror movie of all time.,鬼店
5,9,The best creepy horror movie involving isolation n eeriness. Also it captured the fear of the unseen in one of the best way.,鬼店
6,6,The book is better,鬼店
7,6,I can see why people like it,鬼店
8,5,Overrated,鬼店
9,8,One of the scariest movies ever---8/10,鬼店
10,6,A major disappointment.,鬼店
11,10,"May Not Be Kubrick's Masterpiece, But It's Still a Masterpiece",鬼店
12,9,timeless terror,鬼店
13,9,Amazing achievement in filmmaking and the art of terror.,鬼店
14,10,This movie has stood the test of time and will forever be praised as one of the greatest achievements in cinema,鬼店
15,10,A true masterpiece and must see,鬼店
16,10,Kubrick's Masterpiece of Horror Lives On!,鬼店
17,1,The Funniest Comedy of 1980,鬼店
18,4,What a disappointment,鬼店
19,9,Not so scary incredible film,鬼店
20,1,Probably the most overrated movie of all times,鬼店
21,9,One of bests,鬼店
22,10,King Shining,鬼店
23,9,"I hate horror, but I love this movie!",鬼店
24,9,"Considering there are already a bazillion reviews of this film on IMDb, why not add one more?!",鬼店
25,10,"Whether you want black comedy or horror, Kubrick delivers it all with this one.",鬼店
26,10,"Better than the novel, by far",鬼店
27,1,A real chore to sit through!,鬼店
28,10,Eerie Stanley Kubrick and Stephen King masterpiece!,鬼店
29,1,It's a horror of a film!,鬼店
30,1,Number one on my most awful list!,鬼店
31,6,Hugely overrated.,鬼店
32,9,"""Five months of peace is just what I want.""",鬼店
33,7,"I love Kubrick, but puzzled by this film's high rating",鬼店
34,7,Terrifying In Places But Ultimately Confusing,鬼店
35,1,"Book, schnook",鬼店
36,10,One of the best horror films ever made.,鬼店
37,1,A METHOD OF TORTURING YOUR ENEMIES. JUST SIT THEM DOWN AND MAKE THEM WATCH THIS.,鬼店
38,6,Good...but not as good as some say.,鬼店
39,7,All play and no work makes Jack (Nicholson) a VERY dull boy. . .,鬼店
40,8,It's a Classic,鬼店
