,Rate,Review,Movie_name
0,10,One of the most penetrating films of the past several years. **** out of ****,綠色奇蹟
1,9,""" I knows you think I's a powerful man, but the darkness scares me boss """,綠色奇蹟
2,10,'m sorry for what I am,綠色奇蹟
3,10,The Least Of us,綠色奇蹟
4,10,Mixing an emotional drama with a Miracle!,綠色奇蹟
5,10,Do not live your entire life without seeing this film!!!,綠色奇蹟
6,10,A one of a kind classic,綠色奇蹟
7,10,this movie can tear emotions out of anyone.,綠色奇蹟
8,10,A rare gem of casting and direction.,綠色奇蹟
9,10,As wonderful as the book!,綠色奇蹟
10,10,An incredible movie.,綠色奇蹟
11,10,Rest in Peace Michael Clarke Duncan,綠色奇蹟
12,10,Warning to Teamsters: Bring 5 Hankies,綠色奇蹟
13,10,It will stay with you for a long time.,綠色奇蹟
14,10,"This movie blew me away, made me laugh, made me cry and me truly understand what the term 'sad' meant",綠色奇蹟
15,10,Film was invented for creations like this.,綠色奇蹟
16,8,"Rest In Peace, Michael Clarke Duncan, you legend.",綠色奇蹟
17,9,"Overlong, but haunting, thought-provoking, moving and engrossing",綠色奇蹟
18,10,Another period prison based Darabont masterpiece!,綠色奇蹟
19,9,Supernatural prison drama is a feather in the cap for all involved,綠色奇蹟
20,7,"A good film that is certainly not a remake of ""The Shawshank redemption""",綠色奇蹟
21,10,Amazing and captivating rendition of the novel.,綠色奇蹟
22,10,Should be higher in top 250. One of those movies which makes you cry and admire creator's mind. True Masterpiece,綠色奇蹟
23,10,My most favourite movie,綠色奇蹟
24,9,Right next to Shawshank!!!,綠色奇蹟
25,8,A Picture To Remember,綠色奇蹟
26,10,'what happens on the mile stays on the mile',綠色奇蹟
27,8,A real tear-jerker,綠色奇蹟
28,8,What a gem....,綠色奇蹟
29,9,Frank Darabont's Green Mile goes the extra mile and delivers a great movie.,綠色奇蹟
30,10,Mesmerizing & Thought Provoking,綠色奇蹟
31,9,The Green Mile,綠色奇蹟
32,10,An Emotional Masterpiece!,綠色奇蹟
33,9,"A Masterpiece of Cinematic Art -- Captivating, Reverent, Tear-Inducing",綠色奇蹟
34,10,"Magical,marvelous, and moving.",綠色奇蹟
35,10,"""I couldn't help it boss, I tried to take it back but it was too late.""",綠色奇蹟
36,9,A rare gem,綠色奇蹟
37,9,Great movie but people don't talk enough about Sam Rockwell,綠色奇蹟
38,10,Everyone has their own prison in the soul,綠色奇蹟
39,9,This movie can make anyone cry,綠色奇蹟
40,10,Should be 11 stars,綠色奇蹟
41,10,"An incredible movie epic, a story of good and evil, of God and death, a film that made me cry, but also warmed my heart and made my day better",綠色奇蹟
42,9,A Little Editing Please,綠色奇蹟
43,8,Easily one of the best 1990s movies,綠色奇蹟
44,10,"The Green Mile (1999) - Three Hours of Circus Mice, Electric Chairs, and Dry Sponges!",綠色奇蹟
45,10,Zap,綠色奇蹟
46,10,"Someone said: ""Right next to Shawshank"" and I agree",綠色奇蹟
47,7,Excellent Movie,綠色奇蹟
48,10,This was the last movie that I saw in 1999...,綠色奇蹟
49,10,Lots of crying,綠色奇蹟
50,10,One of the best films ever made! Has everything you want in a great film.,綠色奇蹟
51,5,Overrated,綠色奇蹟
52,7,"In 3 Words: Long, Intense, Involving",綠色奇蹟
53,10,HOLY COW!!!,綠色奇蹟
54,6,"Sanitised, sugar-coated and shallow, unless you BELIEVE.",綠色奇蹟
55,8,A Great Film Experience,綠色奇蹟
56,9,Wrap up the Oscar...,綠色奇蹟
57,10,Walking the green mile,綠色奇蹟
58,8,...And Miles to Go Before I Sleep-The Green Mile ***,綠色奇蹟
59,4,"Fell asleep towards the end, and I don't think it was an accident.",綠色奇蹟
