,Rate,Review,Movie_name
0,10,There will never be another film like Raiders,法櫃奇兵
1,9,When Harrison Ford was crapping gold,法櫃奇兵
2,9,Perpetually Entertaining...,法櫃奇兵
3,10,Classic and timeless action adventure,法櫃奇兵
4,10,Excellent movie and brilliantly crafted entertainment with a superb casting,法櫃奇兵
5,9,Will stand the test of time forever.,法櫃奇兵
6,10,An adventure classic that launched a legend,法櫃奇兵
7,9,"Harrison Ford, in the role that suited him best...",法櫃奇兵
8,10,My favorite movie of all time!,法櫃奇兵
9,10,A blockbuster how it was meant to be,法櫃奇兵
10,10,"To me, this will always be the best of the Indianna Jones series",法櫃奇兵
11,8,Magnificent action-packed adventure film that spawned two sequels and numerous copies,法櫃奇兵
12,10,Great great great Movie!,法櫃奇兵
13,10,THE BEST OF THE VERY BEST,法櫃奇兵
14,10,"Ba-De-Da, Ba-De-Da-De-Daaaa, Ba-De-Da, Ba-De-Da-De-Da",法櫃奇兵
15,7,"A good film, but nothing more",法櫃奇兵
16,8,One of the great films of Spielberg's career and one of the greatest adventure films of all time,法櫃奇兵
17,10,What movies should be.,法櫃奇兵
18,10,One if not the Greatest Action Adventure Movie Ever,法櫃奇兵
19,7,Conception of a Series.,法櫃奇兵
20,8,This is a very classic movie series.,法櫃奇兵
21,8,Prime Adventure Even If It Goes A Bit Far,法櫃奇兵
22,10,Will Rank Among The All-Time Adventure Stories,法櫃奇兵
23,9,Not perfect but close,法櫃奇兵
24,10,Spielberg's Ultimate Adventure Movie,法櫃奇兵
25,10,"When you're hungry, everyone believes you",法櫃奇兵
26,5,The mother of countless silly action movies,法櫃奇兵
27,7,"still a lot of fun, but...",法櫃奇兵
28,7,"I'm no longer the target audience for this film, but still solid.",法櫃奇兵
29,10,My favorite movie of all time!,法櫃奇兵
30,9,Indiana Jones Versus A Bunch Of Nazis,法櫃奇兵
31,6,cartoon for grownups?,法櫃奇兵
32,10,Even Spielberg doesn't make 'em like this anymore.,法櫃奇兵
33,8,"""I'm making this up as I go""",法櫃奇兵
34,9,The Ark Should Have Come With A Warning Label,法櫃奇兵
35,10,Just perfect,法櫃奇兵
36,10,Going from Star Wars to Indiana,法櫃奇兵
37,10,Timeless adventure classic,法櫃奇兵
38,10,Amazing action adventure,法櫃奇兵
39,10,One of the best I've seen,法櫃奇兵
40,5,Overrated,法櫃奇兵
41,6,"Mildly Enjoyable, But The Quality of Its Thrills Has Lessened",法櫃奇兵
42,9,Unmissable Slam-Bang-Wallop Globetrotting Action Adventure,法櫃奇兵
43,3,Typical American Mainstream Cinema in the Early 80s,法櫃奇兵
44,10,The modern day template for action/adventure movies.,法櫃奇兵
45,10,A thrilling adventure film,法櫃奇兵
46,8,An Unmatchable Adventure Classic,法櫃奇兵
47,8,"""I'm making this up as I go""",法櫃奇兵
48,9,Indiana Jones raiders of the lost ark,法櫃奇兵
49,10,I am a huge fan of Indiana Jones!!,法櫃奇兵
50,9,Watched in 2021,法櫃奇兵
51,4,Warning: Eye Rolling May Cause Dizziness,法櫃奇兵
52,8,( American B +Movie ) My Ratings 8/10,法櫃奇兵
53,3,I didn't like this film.,法櫃奇兵
54,10,One of My All Time Favorites!,法櫃奇兵
55,10,Classic action adventure is pleasingly old-fashioned,法櫃奇兵
56,10,My Favorite Movie of All Time,法櫃奇兵
57,6,Decent popcorn flick with a great score,法櫃奇兵
