,Rate,Review,Movie_name
0,10,Breathtaking in its scope and tragic grandeur...,教父2
1,10,The Greatest Film Ever Made,教父2
2,10,A masterpiece that can never be beaten...,教父2
3,10,"Terrific continuation of the ""Godfather"" series; to call it a ""sequel"" almost seems insulting...",教父2
4,10,One of the greatest sequels ever made,教父2
5,10,"""Michael, I Never Wanted This For You.""",教父2
6,10,To call it a sequel is a travesty,教父2
7,10,One of the greatest films ever made.,教父2
8,10,"""The Godfather Part II is the greatest sequel ever made, one of the greatest films of all time and possibly finer than its superb predecessor *****""",教父2
9,10,An Insult To Call It A Sequel,教父2
10,10,A Masterpiece,教父2
11,9,"Excellent, but could be in the dictionary under ""sprawl""",教父2
12,8,"Good, but not as good as the first",教父2
13,10,One of the best sequels ever made,教父2
14,10,My review of this film is pretty unimportant.,教父2
15,9,As good as the original...,教父2
16,10,"Great ensemble acting, great story, greatest sequel ever made.",教父2
17,10,"About as good as the first one, but mainly because of De Niro",教父2
18,10,A Potpourri of Vestiges Review: The Godfather of all sequels,教父2
19,8,It doesn't hold a candle to the original but yet is one of the finest sequels of all time.,教父2
20,9,Not Far Behind The First Film,教父2
21,10,The Godfather Part 2,教父2
22,6,It's-a not so good.,教父2
23,10,A must for everyone,教父2
24,10,"The original Godfather is like Spring. Watching The Godfather part 2 is like entering a never ending Winter. Part 2 is as powerful and as mesmirising, yet so saddening",教父2
25,10,One of the saddest movies ever made,教父2
26,10,The Continuing Saga Of The Corleones,教父2
27,7,"""It had nothing to do with business""",教父2
28,10,Perfect Sequel!,教父2
29,10,Poor Fredo! We still miss John Cazale!,教父2
30,7,"Sorry, but it just didn't deliver",教父2
31,7,"Dog Day Mornings, Evenings & Afternoons...",教父2
32,7,Prefer Brando over Pacino.,教父2
33,7,A decent follow-up but not great as far as I'm concerned,教父2
34,10,Better Than The Original? Maybe. Unbelievable Ride? HELL YEAH!!,教父2
35,7,A Good but Not Great Sequel (The First Part is Way Better),教父2
36,10,Superior sequel!,教父2
37,10,The best movie ever made?,教父2
38,10,Requiem for a Dream,教父2
39,10,One of the best sequels ever made,教父2
40,9,In Some Ways Even Better Than the First One...,教父2
41,10,No More a Sequel that the Odyssey is to the Iliad,教父2
42,10,"""I came here because there's going to be more bloodshed"".",教父2
43,10,This is a sequel that demands respect!,教父2
44,10,Coppola directs a perfect sequel of a masterpiece,教父2
45,10,Overwritten Script Takes Away from What Could-Have-Been,教父2
46,5,Over ambitious over long and over rated.,教父2
47,10,The greatest tragedy ever told,教父2
48,8,More family business,教父2
